"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"SS76P2CH","journalArticle","2022","Havur, Giray; Cabanillas, Cristina; Polleres, Axel","Benchmarking Answer Set Programming systems for resource allocation in business processes","Expert Systems with Applications","","","10.1016/j.eswa.2022.117599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132425382&doi=10.1016%2fj.eswa.2022.117599&partnerID=40&md5=f062d2449cb5cf158b975932f604dece","","2022","2025-03-12 00:46:03","2025-03-12 00:46:03","","","","","205","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z9P279NV","journalArticle","2023","Sonbol, Riad; Rebdawi, Ghaida; Ghneim, Nada","A Machine Translation Like Approach to Generate Business Process Model from Textual Description","SN Computer Science","","","10.1007/s42979-023-01742-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151351332&doi=10.1007%2fs42979-023-01742-z&partnerID=40&md5=731d094262776a2dbeb6691269036c32","","2023","2025-03-12 00:46:03","2025-03-12 00:46:03","","","","3","4","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2D4TPGAQ","journalArticle","2023","Corradini, Flavio; Marcelletti, Alessandro; Morichetta, Andrea; Polini, Andrea; Re, Barbara; Tiezzi, Francesco","A Flexible Approach to Multi-party Business Process Execution on Blockchain","Future Generation Computer Systems","","","10.1016/j.future.2023.05.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159756786&doi=10.1016%2fj.future.2023.05.006&partnerID=40&md5=d2530dc775a4f740a21fc82e47690252","","2023","2025-03-12 00:46:03","2025-03-12 00:46:03","","219 – 234","","","147","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3F5J5G82","journalArticle","2023","Bousdekis, Alexandros; Kerasiotis, Athanasios; Kotsias, Silvester; Theodoropoulou, Georgia; Miaoulis, Georgios; Ghazanfarpour, Djamchid","Modelling and Predictive Monitoring of Business Processes under Uncertainty with Reinforcement Learning","Sensors","","","10.3390/s23156931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167759880&doi=10.3390%2fs23156931&partnerID=40&md5=2a4ea4055767ff2d30fe4c5059e3c36c","","2023","2025-03-12 00:46:03","2025-03-12 00:46:03","","","","15","23","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DIT9BZ73","journalArticle","2024","Gabryelczyk, Renata; Sipior, Janice C.; Biernikowicz, Aneta","Motivations to Adopt BPM in View of Digital Transformation","Information Systems Management","","","10.1080/10580530.2022.2163324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145491288&doi=10.1080%2f10580530.2022.2163324&partnerID=40&md5=853c530e6f38ae4cca0c8153ca7515f4","","2024","2025-03-12 00:46:03","2025-03-12 00:46:03","","340 – 356","","4","41","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S7IE5YEB","journalArticle","2023","Alvarez-Rodríguez, Jose María; Mendieta, Roy; Cibrián, Eduardo; Llorens, Juan","Towards a method to quantitatively measure toolchain interoperability in the engineering lifecycle: A case study of digital hardware design","Computer Standards and Interfaces","","","10.1016/j.csi.2023.103744","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151417551&doi=10.1016%2fj.csi.2023.103744&partnerID=40&md5=52d478a65228a5cdd78ab80afee5e288","","2023","2025-03-12 00:46:03","2025-03-12 00:46:03","","","","","86","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3BDL6L98","journalArticle","2024","Junger, Denise; Just, Elisaveta; Brandenburg, Johanna M.; Wagner, Martin; Schaumann, Katharina; Klenzner, Thomas; Burgert, Oliver","Toward an interoperable, intraoperative situation recognition system via process modeling, execution, and control using the standards BPMN and CMMN","International Journal of Computer Assisted Radiology and Surgery","","","10.1007/s11548-023-03004-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168566405&doi=10.1007%2fs11548-023-03004-y&partnerID=40&md5=ea83bbef220c3554fbeb3a0e6a25ec0f","","2024","2025-03-12 00:46:03","2025-03-12 00:46:03","","69 – 82","","1","19","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"784IY8C8","journalArticle","2023","Al-Absi, Mohammed Abdulhakim; R’bigui, Hind","Process Discovery Techniques Recommendation Framework","Electronics (Switzerland)","","","10.3390/electronics12143108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166180475&doi=10.3390%2felectronics12143108&partnerID=40&md5=490e68646128e00fcf38badad0d1629a","","2023","2025-03-12 00:46:03","2025-03-12 00:46:03","","","","14","12","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I7QWGRVU","journalArticle","2023","Martínez-Salvador, Begoña; Marcos, Mar; Palau, Patricia; Domínguez Mafé, Eloy","A model-driven transformation approach for the modelling of processes in clinical practice guidelines","Artificial Intelligence in Medicine","","","10.1016/j.artmed.2023.102495","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147095095&doi=10.1016%2fj.artmed.2023.102495&partnerID=40&md5=85034b2043b5638c5b22fe320288b006","","2023","2025-03-12 00:46:03","2025-03-12 00:46:03","","","","","137","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2BZKVZHX","journalArticle","2023","Sheganaku, Gerta; Schulte, Stefan; Waibel, Philipp; Weber, Ingo","Cost-efficient auto-scaling of container-based elastic processes","Future Generation Computer Systems","","","10.1016/j.future.2022.09.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138456266&doi=10.1016%2fj.future.2022.09.001&partnerID=40&md5=a2541840da91eb991ae51d297600e650","","2023","2025-03-12 00:46:04","2025-03-12 00:46:04","","296 – 312","","","138","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QCN2JI6C","journalArticle","2023","Mc Loughlin, Kate; Lewis, K.; Lascelles, D.; Nudurupati, S.","Sustainability in supply chains: reappraising business process management","Production Planning and Control","","","10.1080/09537287.2021.1884764","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101298263&doi=10.1080%2f09537287.2021.1884764&partnerID=40&md5=469b86b657610759d98ebbcd662eb7b5","","2023","2025-03-12 00:46:04","2025-03-12 00:46:04","","19 – 52","","1","34","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NKY9SFZM","journalArticle","2023","Dumas, Marlon; Fournier, Fabiana; Limonad, Lior; Marrella, Andrea; Montali, Marco; Rehse, Jana-Rebecca; Accorsi, Rafael; Calvanese, Diego; De Giacomo, Giuseppe; Fahland, Dirk; Gal, Avigdor; La Rosa, Marcello; Völzer, Hagen; Weber, Ingo","AI-augmented Business Process Management Systems: A Research Manifesto","ACM Transactions on Management Information Systems","","","10.1145/3576047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150297003&doi=10.1145%2f3576047&partnerID=40&md5=5d511377734b00287b63864b88006725","","2023","2025-03-12 00:46:04","2025-03-12 00:46:04","","","","1","14","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SJL3A7EA","journalArticle","2023","Levich, Sergej; Lutz, Bernhard; Neumann, Dirk","Utilizing the omnipresent: Incorporating digital documents into predictive process monitoring using deep neural networks","Decision Support Systems","","","10.1016/j.dss.2023.114043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165339821&doi=10.1016%2fj.dss.2023.114043&partnerID=40&md5=9821f2b9367c91896c75bd1e2417623e","","2023","2025-03-12 00:46:04","2025-03-12 00:46:04","","","","","175","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N9IS53QE","journalArticle","2023","Mao, Zijian; Han, Qiang; He, Yu; Li, Nan; Li, Cong; Shan, Zhihui; Han, Sheng","A Software Testing Workflow Analysis Tool Based on the ADCV Method","Electronics (Switzerland)","","","10.3390/electronics12214464","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176566063&doi=10.3390%2felectronics12214464&partnerID=40&md5=0bf8df8dc94912164ff598b2178ed99c","","2023","2025-03-12 00:46:04","2025-03-12 00:46:04","","","","21","12","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53W69D7A","journalArticle","2022","Cao, Rui; Zeng, Qingtian; Ni, Weijian; Lu, Faming; Zhou, Changhong; Guo, Wenyan","Transition-driven time prediction for business processes with cycles","Expert Systems with Applications","","","10.1016/j.eswa.2022.118238","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135849794&doi=10.1016%2fj.eswa.2022.118238&partnerID=40&md5=a59ed64e5380193454a23b3970e3aa76","","2022","2025-03-12 00:46:04","2025-03-12 00:46:04","","","","","209","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHWFN6YP","journalArticle","2023","Chapela-Campa, David; Dumas, Marlon","From process mining to augmented process execution","Software and Systems Modeling","","","10.1007/s10270-023-01132-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175805296&doi=10.1007%2fs10270-023-01132-2&partnerID=40&md5=122424e323032f575de89f2b33c2441a","","2023","2025-03-12 00:46:04","2025-03-12 00:46:04","","1977 – 1986","","6","22","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z265KCZY","journalArticle","2023","Varvoutas, Konstantinos; Kougka, Georgia; Gounaris, Anastasios","Systematic Exploitation of Parallel Task Execution in Business Processes","Computer Science and Information Systems","","","10.2298/CSIS230401057V","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174267730&doi=10.2298%2fCSIS230401057V&partnerID=40&md5=8acfa2a63ba0cf633a32f4f49e3cc07c","","2023","2025-03-12 00:46:04","2025-03-12 00:46:04","","1661 – 1685","","4","20","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UR4KLF7Q","journalArticle","2023","Mangler, Juergen; Grüger, Joscha; Malburg, Lukas; Ehrendorfer, Matthias; Bertrand, Yannis; Benzin, Janik-Vasily; Rinderle-Ma, Stefanie; Serral Asensio, Estefania; Bergmann, Ralph","DataStream XES Extension: Embedding IoT Sensor Data into Extensible Event Stream Logs","Future Internet","","","10.3390/fi15030109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150969196&doi=10.3390%2ffi15030109&partnerID=40&md5=eb4d846089709eec5d66bdfe90ff7216","","2023","2025-03-12 00:46:04","2025-03-12 00:46:04","","","","3","15","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DEQFA6T9","journalArticle","2022","Dogan, Onur","Process mining based on patient waiting time: an application in health processes","International Journal of Web Information Systems","","","10.1108/IJWIS-02-2022-0027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132298807&doi=10.1108%2fIJWIS-02-2022-0027&partnerID=40&md5=c16d23b40263d9573f34b0ddda3a6bf6","","2022","2025-03-12 00:46:04","2025-03-12 00:46:04","","240 – 254","","5-6","18","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SZQQ87PN","journalArticle","2023","Bocciarelli, Paolo; D’Ambrogio, Andrea; Panetti, Tommaso","A Model Based Framework for IoT-Aware Business Process Management","Future Internet","","","10.3390/fi15020050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148850864&doi=10.3390%2ffi15020050&partnerID=40&md5=a082a91c3d601f3319e3e4f9f8cb2bde","","2023","2025-03-12 00:46:04","2025-03-12 00:46:04","","","","2","15","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q23CCU49","journalArticle","2023","Nascimento, Rafaela Barbosa; Teixeira, Elton Pereira; de Lima, Orlem Pinheiro; Maduro, Márcia Ribeiro; Silva, Vanessa Coelho da; Filho, Wlademir Leite Correia","PROCESS MAPPING: A CASE STUDY IN THE CONTRACT SECTOR OF THE PUBLIC DEFENDER'S OFFICE IN THE STATE OF AMAZONAS","Journal of Engineering and Technology for Industrial Applications","","","10.5935/jetia.v9i44.1012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181749667&doi=10.5935%2fjetia.v9i44.1012&partnerID=40&md5=7c2b7258f1f23c717a7d259adc4131cb","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","54 – 62","","44","9","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4QVK7KG","journalArticle","2023","Merkoureas, Ilias; Kaouni, Antonia; Theodoropoulou, Georgia; Bousdekis, Alexandros; Voulodimos, Athanasios; Miaoulis, Georgios","Smyrida: A web application for process mining and interactive visualization","SoftwareX","","","10.1016/j.softx.2023.101327","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147608026&doi=10.1016%2fj.softx.2023.101327&partnerID=40&md5=64a49821b4a39ff02e77e4d6adc31e71","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","","","","22","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B3JBBTDP","journalArticle","2023","Beerepoot, Iris; Di Ciccio, Claudio; Reijers, Hajo A.; Rinderle-Ma, Stefanie; Bandara, Wasana; Burattin, Andrea; Calvanese, Diego; Chen, Tianwa; Cohen, Izack; Depaire, Benoît; Di Federico, Gemma; Dumas, Marlon; van Dun, Christopher; Fehrer, Tobias; Fischer, Dominik A.; Gal, Avigdor; Indulska, Marta; Isahagian, Vatche; Klinkmüller, Christopher; Kratsch, Wolfgang; Leopold, Henrik; Van Looy, Amy; Lopez, Hugo; Lukumbuzya, Sanja; Mendling, Jan; Meyers, Lara; Moder, Linda; Montali, Marco; Muthusamy, Vinod; Reichert, Manfred; Rizk, Yara; Rosemann, Michael; Röglinger, Maximilian; Sadiq, Shazia; Seiger, Ronny; Slaats, Tijs; Simkus, Mantas; Someh, Ida Asadi; Weber, Barbara; Weber, Ingo; Weske, Mathias; Zerbato, Francesca","The biggest business process management problems to solve before we die","Computers in Industry","","","10.1016/j.compind.2022.103837","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145771878&doi=10.1016%2fj.compind.2022.103837&partnerID=40&md5=bfe0f7b8abcd9727cd1977518f7bcc63","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","","","","146","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DIU9V5ET","journalArticle","2023","Draganić, Melita","Managing the Company's Digital Capability: A Case for Operational Excellence","Journal of Information and Organizational Sciences","","","10.31341/jios.47.1.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164188271&doi=10.31341%2fjios.47.1.13&partnerID=40&md5=75eea93656c3d91956f6422c02117475","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","223 – 243","","1","47","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MRNQT5Z3","journalArticle","2023","Saraeian, S.; Shirazi, B.","The role of bi-level uncertain architecture inward smart manufacturing: Process orchestration","Scientia Iranica","","","10.24200/sci.2023.60384.6768","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188542974&doi=10.24200%2fsci.2023.60384.6768&partnerID=40&md5=c43e1c8c0ecf23175f018148cf191931","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","2098 – 2115","","6 D","30","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQJZ7W2W","journalArticle","2023","Revina, Aleksandra; Aksu, Ünal","An approach for analyzing business process execution complexity based on textual data and event log","Information Systems","","","10.1016/j.is.2023.102184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147538352&doi=10.1016%2fj.is.2023.102184&partnerID=40&md5=815b8a9b2db31dd36200c0e3881788b4","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","","","","114","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85LBVW79","journalArticle","2023","Naji Saif, Mufeed Ahmed; Niranjan Aradhya, S.K.; Hezam Murshed, Belal Abdullah; Farhan Alnaggar, Omar Abdullah Murshed; Ali, Issa Mohammed Saeed","Multi-objective container scheduling and multi-path routing for elastic business process management in autonomic multi-tenant cloud","Concurrency and Computation: Practice and Experience","","","10.1002/cpe.7584","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147154178&doi=10.1002%2fcpe.7584&partnerID=40&md5=d022d0f982406636391e9a9c0d247336","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","1","","6","35","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIBICV4K","journalArticle","2023","Sahay, Apurvanand; Di Ruscio, Davide; Iovino, Ludovico; Pierantonio, Alfonso","Analyzing business process management capabilities of low-code development platforms","Software - Practice and Experience","","","10.1002/spe.3177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144016112&doi=10.1002%2fspe.3177&partnerID=40&md5=f567563c43ffeb59d161ba1aba7bbee1","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","1036 – 1060","","4","53","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K4SWJT9P","journalArticle","2023","Toibayeva, Sh.D.; Utepbergenov, I.T.; Bodesova, A.E.","EVALUATION OF THE EFFICIENCY OF BUSINESS PROCESS MANAGEMENT AS AN ELEMENT OF AN AUTOMATED QUALITY MANAGEMENT SYSTEM FOR AN ENTERPRISE OF THE REPUBLIC OF KAZAKHSTAN","Journal of Theoretical and Applied Information Technology","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147499605&partnerID=40&md5=913045f9b415856ade9484cf7e82a94c","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","838 – 846","","2","101","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UGDPE2JU","journalArticle","2023","Garcia, Marcia Tavares; Nunes, Marina Macedo; Fantinato, Marcelo; Peres, Sarajane Marques; Thom, Lucinéia Heloisa","BPMN-Sim: A multilevel structural similarity technique for BPMN process models","Information Systems","","","10.1016/j.is.2023.102211","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152239052&doi=10.1016%2fj.is.2023.102211&partnerID=40&md5=95024bca1887af26afdbb180184b33b2","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","","","","116","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XI9X8SD2","journalArticle","2022","Benlahreche, Mohamed Mustapha; Benelmaddjat, Abdeldjalil; Zouaghi, Iskander; Maaradji, Abderrahmane","Towards an Open BPM-Enabled Smart City Platform","International Journal of Intelligent Systems and Applications in Engineering","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164768290&partnerID=40&md5=4a7e0f35585a56f05aacf846c49901d1","","2022","2025-03-12 00:46:05","2025-03-12 00:46:05","","710 – 714","","4","10","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RLWHK4U","journalArticle","2023","Wang, Jun; Wang, Yanan; Liu, Ou; Chong, Woon Kian","Unleashing Continuous Improvement and Competitive Advantage Through BP-Driven Knowledge Management Processes","Journal of Global Information Management","","","10.4018/JGIM.330309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173585337&doi=10.4018%2fJGIM.330309&partnerID=40&md5=2f656f364e533ba759b5c1ad40d4f7dd","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","1 – 19","","1","31","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRMU9XNZ","journalArticle","2023","Grefen, Paul; Vanderfeesten, Irene; Wilbik, Anna; Comuzzi, Marco; Ludwig, Heiko; Serral, Estefania; Kuitems, Frank; Blanken, Menno; Pietrasik, Marcin","Towards Customer Outcome Management in Smart Manufacturing","Machines","","","10.3390/machines11060636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163836750&doi=10.3390%2fmachines11060636&partnerID=40&md5=dd1dbe8f9a28758622e22630ad5f06ea","","2023","2025-03-12 00:46:05","2025-03-12 00:46:05","","","","6","11","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QDQ4EW4M","journalArticle","2023","Seiger, Ronny; Franceschetti, Marco; Weber, Barbara","An Interactive Method for Detection of Process Activity Executions from IoT Data †","Future Internet","","","10.3390/fi15020077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148896026&doi=10.3390%2ffi15020077&partnerID=40&md5=4648641560a102f7039e7f856e6f142c","","2023","2025-03-12 00:46:06","2025-03-12 00:46:06","","","","2","15","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RMNR6CVI","journalArticle","2023","Javidroozi, Vahid; Shah, Hanifa; Feldman, Gerald","FABS: A Framework for Addressing the Business Process Change Challenges for Smart City Development","IEEE Access","","","10.1109/ACCESS.2023.3289213","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163446174&doi=10.1109%2fACCESS.2023.3289213&partnerID=40&md5=6ced9f7e1b103fbc8051f5d5907607d2","","2023","2025-03-12 00:46:06","2025-03-12 00:46:06","","64850 – 64885","","","11","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7MRQLY3U","journalArticle","2023","Raed, Hanandeh; Qawasmeh, Esraa Farid; Alserhan, Atalla Fahed; Ahmad, Hanandeh; Hammouri, Qais; Halim, Mona; Darawsheh, Saddam Rateb","Utilizing business intelligence and digital transformation and leadership to enhance employee job satisfaction and business added value in greater Amman municipality","International Journal of Data and Network Science","","","10.5267/j.ijdns.2023.5.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162830569&doi=10.5267%2fj.ijdns.2023.5.016&partnerID=40&md5=b25537b8dd2f0c015ea886f85b622eec","","2023","2025-03-12 00:46:06","2025-03-12 00:46:06","","1077 – 1084","","3","7","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q8NNW3ZI","journalArticle","2023","van der Aalst, Wil M. P.","Object-Centric Process Mining: Unraveling the Fabric of Real Processes","Mathematics","","","10.3390/math11122691","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164138143&doi=10.3390%2fmath11122691&partnerID=40&md5=6ade2decf47287b262a7666f1e07e106","","2023","2025-03-12 00:46:06","2025-03-12 00:46:06","","","","12","11","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEUNCUYR","journalArticle","2023","Dubinsky, Yael; Soffer, Pnina; Hadar, Irit","Detecting cross-case associations in an event log: toward a pattern-based detection","Software and Systems Modeling","","","10.1007/s10270-023-01100-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151980100&doi=10.1007%2fs10270-023-01100-w&partnerID=40&md5=3f405642d71247ab2f606a5dca6b96e4","","2023","2025-03-12 00:46:06","2025-03-12 00:46:06","","1755 – 1777","","6","22","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ZM7UENL","journalArticle","2023","Nalgozhina, Nurgul; Razaque, Abdul; Raissa, Uskenbayeva; Yoo, Joon","Developing Robotic Process Automation to Efficiently Integrate Long-Term Business Process Management","Technologies","","","10.3390/technologies11060164","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180728457&doi=10.3390%2ftechnologies11060164&partnerID=40&md5=8b9f2f350f69c66de2f7611866993493","","2023","2025-03-12 00:46:06","2025-03-12 00:46:06","","","","6","11","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7ZT7PLS","journalArticle","2023","Quille, Rosa Virginia Encinas; Almeida, Felipe Valencia de; Borycz, Joshua; Corrêa, Pedro Luiz Pizzigatti; Filgueiras, Lucia Vilela Leite; Machicao, Jeaneth; Almeida, Gustavo Matheus de; Midorikawa, Edson Toshimi; Demuner, Vanessa Rafaela de Souza; Bedoya, John Alexander Ramirez; Vajgel, Bruna","Performance Analysis Method for Robotic Process Automation","Sustainability (Switzerland)","","","10.3390/su15043702","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149202774&doi=10.3390%2fsu15043702&partnerID=40&md5=384a1fff896b0c8c1a4f3ddc6274bac0","","2023","2025-03-12 00:46:06","2025-03-12 00:46:06","","","","4","15","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
